Year,Mo,Dy,Latitude,Longitude,Max Water Height (m),Deaths,Houses Destroyed,Damage $Mil,Decade,Normalized Max Water Height
2011,3.0,11.0,38.307475,141.068392,3.86,,,,2010,0.042888888888888886
2011,3.0,11.0,35.528444,140.451667,3.88,,,,2010,0.04311111111111111
2011,3.0,11.0,42.951421,144.631098,3.89,,,,2010,0.043222222222222224
2011,3.0,11.0,40.097917,141.823972,38.07,,,,2010,0.423
2011,3.0,11.0,39.533757,142.046279,39.26,,,,2010,0.4362222222222222
2011,3.0,11.0,39.533715,142.046383,40.57,,,,2010,0.4507777777777778
2011,3.0,11.0,34.6365,135.411667,0.0,,,,2010,0.0
2011,3.0,11.0,34.637222,135.413278,0.0,,,,2010,0.0
2011,3.0,11.0,34.6175,135.4585,0.0,,,,2010,0.0
2011,3.0,11.0,38.533028,141.336111,1.12,,,,2010,0.012444444444444445
2011,3.0,11.0,38.459667,141.352222,1.39,,,,2010,0.015444444444444443
2011,3.0,11.0,33.382222,133.321944,2.5,,,,2010,0.027777777777777776
2011,3.0,11.0,33.390556,133.293889,2.87,,,,2010,0.03188888888888889
2011,3.0,11.0,40.607722,141.461381,3.2,,,,2010,0.035555555555555556
2011,3.0,11.0,33.401944,133.288333,3.29,,,,2010,0.036555555555555556
2011,3.0,11.0,33.398056,133.29,3.36,,,,2010,0.03733333333333333
2011,3.0,11.0,40.609961,141.460494,3.9,,,,2010,0.043333333333333335
2011,3.0,11.0,39.644674,141.946367,3.93,,,,2010,0.043666666666666666
2011,3.0,11.0,39.639269,141.950233,4.15,,,,2010,0.04611111111111112
2011,3.0,11.0,40.553547,141.495867,6.0,,,,2010,0.06666666666666667
2011,3.0,11.0,40.798358,141.403678,6.7,,,,2010,0.07444444444444445
2011,3.0,11.0,39.055361,141.721389,7.27,,,,2010,0.08077777777777777
2011,3.0,11.0,38.413944,141.287222,7.57,,,,2010,0.08411111111111111
2011,3.0,11.0,40.737131,141.419439,7.7,,,,2010,0.08555555555555555
2011,3.0,11.0,39.736424,141.969295,7.93,,,,2010,0.08811111111111111
2011,3.0,11.0,40.471611,141.645803,9.0,,,,2010,0.1
2011,3.0,11.0,40.469806,141.647869,9.1,,,,2010,0.10111111111111111
2011,3.0,11.0,39.062889,141.739583,10.62,,,,2010,0.118
2011,3.0,11.0,39.069222,141.7235,10.97,,,,2010,0.1218888888888889
2011,3.0,11.0,39.003472,141.625056,12.35,,,,2010,0.13722222222222222
2011,3.0,11.0,38.791167,141.497889,13.55,,,,2010,0.15055555555555555
2011,3.0,11.0,38.720139,141.504833,15.06,,,,2010,0.16733333333333333
2011,3.0,11.0,38.678306,141.449639,15.7,,,,2010,0.17444444444444443
2011,3.0,11.0,38.646917,141.419222,18.64,,,,2010,0.2071111111111111
2011,3.0,11.0,38.817917,141.563278,18.72,,,,2010,0.208
2011,3.0,11.0,38.358472,141.484194,26.08,,,,2010,0.28977777777777775
2011,3.0,11.0,35.077472,140.102,1.13,,,,2010,0.012555555555555554
2011,3.0,11.0,34.986306,139.971306,1.15,,,,2010,0.012777777777777777
2011,3.0,11.0,35.122944,140.160917,1.24,,,,2010,0.013777777777777778
2011,3.0,11.0,39.382222,141.930972,17.6,,,,2010,0.19555555555555557
2011,3.0,11.0,39.308583,141.908556,17.66,,,,2010,0.19622222222222221
2011,3.0,11.0,40.152694,141.866778,17.73,,,,2010,0.197
2011,3.0,11.0,39.960306,141.953056,17.89,,,,2010,0.19877777777777778
2011,3.0,11.0,38.857911,141.673537,18.0,,,,2010,0.2
2011,3.0,11.0,38.774867,141.515222,18.12,,,,2010,0.20133333333333334
2011,3.0,11.0,39.251056,141.962861,18.63,,,,2010,0.207
2011,3.0,11.0,39.959567,141.954667,18.65,,,,2010,0.2072222222222222
2011,3.0,11.0,38.859058,141.674149,18.78,,,,2010,0.20866666666666667
2011,3.0,11.0,39.370861,141.952694,19.2,,,,2010,0.21333333333333332
2011,3.0,11.0,39.369389,141.951361,19.2,,,,2010,0.21333333333333332
2011,3.0,11.0,39.917092,141.939389,19.5,,,,2010,0.21666666666666667
2011,3.0,11.0,39.960583,141.953833,19.93,,,,2010,0.22144444444444444
2011,3.0,11.0,39.2114,141.887528,20.12,,,,2010,0.22355555555555556
2011,3.0,11.0,39.952389,141.9565,20.22,,,,2010,0.22466666666666665
2011,3.0,11.0,38.757467,141.522283,20.33,,,,2010,0.22588888888888886
2011,3.0,11.0,39.931975,141.937558,20.58,,,,2010,0.22866666666666666
2011,3.0,11.0,40.100167,141.825556,21.18,,,,2010,0.23533333333333334
2011,3.0,11.0,39.247389,141.945472,22.23,,,,2010,0.247
2011,3.0,11.0,39.533056,142.051667,22.61,,,,2010,0.25122222222222224
2011,3.0,11.0,39.115547,141.887514,22.61,,,,2010,0.25122222222222224
2011,3.0,11.0,39.757778,141.986944,22.8,,,,2010,0.25333333333333335
2011,3.0,11.0,39.755833,141.986111,23.28,,,,2010,0.25866666666666666
2011,3.0,11.0,39.947583,141.942606,23.33,,,,2010,0.2592222222222222
2011,3.0,11.0,39.939508,141.939525,23.89,,,,2010,0.2654444444444444
2011,3.0,11.0,39.914861,141.941836,23.94,,,,2010,0.266
2011,3.0,11.0,39.950214,141.955389,25.06,,,,2010,0.27844444444444444
2011,3.0,11.0,39.533333,142.05,26.4,,,,2010,0.29333333333333333
2011,3.0,11.0,39.906028,141.948083,27.26,,,,2010,0.30288888888888893
2011,3.0,11.0,39.905811,141.948186,28.55,,,,2010,0.31722222222222224
2011,3.0,11.0,39.247139,141.942361,28.57,,,,2010,0.3174444444444445
2011,3.0,11.0,39.458317,142.04485,29.49,,,,2010,0.32766666666666666
2011,3.0,11.0,39.266111,141.926028,30.59,,,,2010,0.3398888888888889
2011,3.0,11.0,39.309472,141.926778,32.85,,,,2010,0.365
2011,3.0,11.0,42.45471,139.84735,0.18,,,,2010,0.002
2011,3.0,11.0,43.568821,145.222313,0.78,,,,2010,0.008666666666666666
2011,3.0,11.0,40.592225,141.468019,2.9,,,,2010,0.03222222222222222
2011,3.0,11.0,40.589569,141.467978,3.3,,,,2010,0.03666666666666667
2011,3.0,11.0,40.599111,141.465353,3.7,,,,2010,0.04111111111111111
2011,3.0,11.0,39.316361,141.945389,20.73,,,,2010,0.23033333333333333
2011,3.0,11.0,40.593397,141.466417,2.8,,,,2010,0.03111111111111111
2011,3.0,11.0,40.634692,141.448967,6.4,,,,2010,0.07111111111111111
2011,3.0,11.0,39.339533,141.896404,10.92,,,,2010,0.12133333333333333
2011,3.0,11.0,39.813611,141.980278,22.01,,,,2010,0.24455555555555558
2011,3.0,11.0,38.869098,141.57307,7.19,,,,2010,0.0798888888888889
2011,3.0,11.0,39.914889,141.939444,22.5,,,,2010,0.25
2011,3.0,11.0,39.430318,141.97895,9.82,,,,2010,0.10911111111111112
2011,3.0,11.0,39.592222,141.944556,11.04,,,,2010,0.12266666666666666
2011,3.0,11.0,39.065417,141.719667,10.42,,,,2010,0.11577777777777777
2011,3.0,11.0,38.263861,140.977333,2.77,,,,2010,0.03077777777777778
2011,3.0,11.0,38.003833,140.905583,5.49,,,,2010,0.061000000000000006
2011,3.0,11.0,39.59474,142.021691,12.13,,,,2010,0.13477777777777777
2011,3.0,11.0,40.054833,141.849111,11.7,,,,2010,0.13
2011,3.0,11.0,41.93565,143.244583,4.34,,,,2010,0.04822222222222222
2011,3.0,11.0,38.967028,141.623417,35.28,,,,2010,0.392
2011,3.0,11.0,38.895917,141.623972,13.47,,,,2010,0.14966666666666667
2011,3.0,11.0,38.717,141.530778,13.0,,,,2010,0.14444444444444443
2011,3.0,11.0,37.928417,140.912806,6.24,,,,2010,0.06933333333333333
2011,3.0,11.0,37.903083,140.916833,14.54,,,,2010,0.16155555555555554
2011,3.0,11.0,38.677133,141.453667,14.05,,,,2010,0.15611111111111112
2011,3.0,11.0,38.426222,141.307722,4.86,,,,2010,0.054000000000000006
2011,3.0,11.0,38.714556,141.554944,15.84,,,,2010,0.176
2011,3.0,11.0,39.641072,142.007049,15.19,,,,2010,0.16877777777777778
2011,3.0,11.0,38.8595,141.585139,9.53,,,,2010,0.10588888888888888
2011,3.0,11.0,39.113611,141.810583,17.17,,,,2010,0.1907777777777778
2011,3.0,11.0,38.692778,141.5035,12.72,,,,2010,0.14133333333333334
2011,3.0,11.0,38.242417,140.988806,4.65,,,,2010,0.05166666666666667
2011,3.0,11.0,38.64275,141.443222,20.22,,,,2010,0.22466666666666665
2011,3.0,11.0,38.438936,141.446396,17.33,,,,2010,0.19255555555555554
2011,3.0,11.0,38.752556,141.513167,16.94,,,,2010,0.18822222222222224
2011,3.0,11.0,40.352992,141.756364,14.11,,,,2010,0.15677777777777777
2011,3.0,11.0,38.821778,141.575861,27.75,,,,2010,0.30833333333333335
2011,3.0,11.0,39.738389,141.977167,18.87,,,,2010,0.20966666666666667
2011,3.0,11.0,37.972389,140.907722,2.89,,,,2010,0.03211111111111111
2011,3.0,11.0,38.692833,141.42925,0.0,,,,2010,0.0
2011,3.0,11.0,39.652861,142.022778,21.08,,,,2010,0.2342222222222222
2011,3.0,11.0,42.159167,143.323067,3.92,,,,2010,0.043555555555555556
2011,3.0,11.0,38.908096,141.552685,3.95,,,,2010,0.043888888888888894
2011,3.0,11.0,42.12891,142.914406,4.18,,,,2010,0.04644444444444444
2011,3.0,11.0,36.721417,140.726889,4.23,,,,2010,0.04700000000000001
2011,3.0,11.0,36.393583,140.612278,4.25,,,,2010,0.04722222222222222
2011,3.0,11.0,36.915326,140.834823,4.35,,,,2010,0.04833333333333333
2011,3.0,11.0,38.279891,141.050639,4.4,,,,2010,0.04888888888888889
2011,3.0,11.0,37.006981,140.973141,4.42,,,,2010,0.04911111111111111
2011,3.0,11.0,42.118575,143.318868,4.47,,,,2010,0.049666666666666665
2011,3.0,11.0,42.920133,144.003591,4.51,,,,2010,0.050111111111111106
2011,3.0,11.0,37.956327,140.887147,4.52,,,,2010,0.05022222222222222
2011,3.0,11.0,39.441944,141.949556,4.57,,,,2010,0.05077777777777778
2011,3.0,11.0,36.914098,140.834721,4.6,,,,2010,0.05111111111111111
2011,3.0,11.0,38.904959,141.572178,4.62,,,,2010,0.051333333333333335
2011,3.0,11.0,36.829611,140.781694,4.79,,,,2010,0.05322222222222222
2011,3.0,11.0,38.101183,140.929333,4.8,,,,2010,0.05333333333333333
2011,3.0,11.0,42.016147,143.147275,4.81,,,,2010,0.05344444444444444
2011,3.0,11.0,35.364583,140.391139,4.83,,,,2010,0.05366666666666667
2011,3.0,11.0,41.992453,143.161588,4.84,,,,2010,0.05377777777777778
2011,3.0,11.0,36.79575,140.75375,4.85,,,,2010,0.05388888888888888
2011,3.0,11.0,38.376137,141.153639,4.88,,,,2010,0.05422222222222222
2011,3.0,11.0,36.683806,140.714361,4.93,,,,2010,0.05477777777777777
2011,3.0,11.0,38.429637,141.315705,4.94,,,,2010,0.05488888888888889
2011,3.0,11.0,42.822072,143.839227,4.96,,,,2010,0.05511111111111111
2011,3.0,11.0,37.926979,140.897757,5.0,,,,2010,0.05555555555555555
2011,3.0,11.0,40.762861,141.408111,5.01,,,,2010,0.05566666666666666
2011,3.0,11.0,37.945287,140.898552,5.07,,,,2010,0.05633333333333334
2011,3.0,11.0,42.063381,143.065179,5.1,,,,2010,0.056666666666666664
2011,3.0,11.0,35.824439,140.772615,5.12,,,,2010,0.05688888888888889
2011,3.0,11.0,35.64425,140.581333,5.16,,,,2010,0.05733333333333333
2011,3.0,11.0,39.647409,141.97042,5.24,,,,2010,0.058222222222222224
2011,3.0,11.0,40.730139,141.416666,5.31,,,,2010,0.059
2011,3.0,11.0,38.906393,141.569272,5.31,,,,2010,0.059
2011,3.0,11.0,35.623,140.550972,5.38,,,,2010,0.05977777777777778
2011,3.0,11.0,36.763972,140.739,5.43,,,,2010,0.06033333333333333
2011,3.0,11.0,37.706338,140.986397,5.43,,,,2010,0.06033333333333333
2011,3.0,11.0,35.753417,140.830889,5.48,,,,2010,0.060888888888888895
2011,3.0,11.0,35.035278,140.014806,1.6,,,,2010,0.017777777777777778
2011,3.0,11.0,34.919167,139.825278,1.95,,,,2010,0.021666666666666667
2011,3.0,11.0,35.179472,140.348528,2.32,,,,2010,0.025777777777777774
2011,3.0,11.0,35.538556,140.455528,2.32,,,,2010,0.025777777777777774
2011,3.0,11.0,35.254361,140.403028,2.76,,,,2010,0.030666666666666665
2011,3.0,11.0,38.29725,141.045694,2.79,,,,2010,0.031
2011,3.0,11.0,35.694333,140.734472,3.24,,,,2010,0.036000000000000004
2011,3.0,11.0,36.653889,140.699028,3.25,,,,2010,0.03611111111111111
2011,3.0,11.0,36.064833,140.618556,3.31,,,,2010,0.03677777777777778
2011,3.0,11.0,36.593608,140.665039,3.54,,,,2010,0.03933333333333333
2011,3.0,11.0,35.746461,140.842347,3.59,,,,2010,0.03988888888888889
2011,3.0,11.0,36.338975,140.594117,3.8,,,,2010,0.042222222222222223
2011,3.0,11.0,36.384267,140.623244,3.9,,,,2010,0.043333333333333335
2011,3.0,11.0,35.32775,140.400028,4.08,,,,2010,0.04533333333333334
2011,3.0,11.0,40.187722,141.776556,4.43,,,,2010,0.049222222222222216
2011,3.0,11.0,36.544514,140.645492,4.5,,,,2010,0.05
2011,3.0,11.0,36.355308,140.611861,4.63,,,,2010,0.051444444444444445
2011,3.0,11.0,36.830333,140.790467,4.67,,,,2010,0.05188888888888889
2011,3.0,11.0,36.309111,140.573278,4.92,,,,2010,0.05466666666666667
2011,3.0,11.0,36.309111,140.573389,4.95,,,,2010,0.055
2011,3.0,11.0,36.570992,140.652078,5.01,,,,2010,0.05566666666666666
2011,3.0,11.0,36.578633,140.657822,5.05,,,,2010,0.05611111111111111
2011,3.0,11.0,36.856028,140.795278,5.93,,,,2010,0.06588888888888889
2011,3.0,11.0,36.810769,140.763169,6.17,,,,2010,0.06855555555555555
2011,3.0,11.0,40.420556,141.711111,6.54,,,,2010,0.07266666666666667
2011,3.0,11.0,36.855444,140.795528,6.57,,,,2010,0.07300000000000001
2011,3.0,11.0,40.433056,141.697222,7.13,,,,2010,0.07922222222222222
2011,3.0,11.0,40.409222,141.719833,7.19,,,,2010,0.0798888888888889
2011,3.0,11.0,40.419444,141.713056,7.54,,,,2010,0.08377777777777778
2011,3.0,11.0,38.405361,141.241583,7.6,,,,2010,0.08444444444444445
2011,3.0,11.0,40.443056,141.688056,7.63,,,,2010,0.08477777777777777
2011,3.0,11.0,39.646111,141.967167,7.89,,,,2010,0.08766666666666666
2011,3.0,11.0,40.449722,141.681667,8.03,,,,2010,0.08922222222222222
2011,3.0,11.0,40.443889,141.688333,8.13,,,,2010,0.09033333333333335
2011,3.0,11.0,40.415833,141.716389,8.25,,,,2010,0.09166666666666666
2011,3.0,11.0,40.412778,141.717778,8.28,,,,2010,0.092
2011,3.0,11.0,39.483089,141.995821,8.33,,,,2010,0.09255555555555556
2011,3.0,11.0,38.288583,141.062583,8.38,,,,2010,0.09311111111111112
2011,3.0,11.0,40.600592,141.464458,3.9,,,,2010,0.043333333333333335
2011,3.0,11.0,40.652408,141.441758,4.3,,,,2010,0.04777777777777777
2011,3.0,11.0,40.612325,141.459161,4.9,,,,2010,0.05444444444444445
2011,3.0,11.0,40.465647,141.657417,5.8,,,,2010,0.06444444444444444
2011,3.0,11.0,40.718356,141.421189,6.0,,,,2010,0.06666666666666667
2011,3.0,11.0,40.644056,141.445236,6.0,,,,2010,0.06666666666666667
2011,3.0,11.0,40.640306,141.446364,6.0,,,,2010,0.06666666666666667
2011,3.0,11.0,40.632308,141.449969,6.1,,,,2010,0.06777777777777777
2011,3.0,11.0,40.776164,141.409114,6.2,,,,2010,0.06888888888888889
2011,3.0,11.0,40.811769,141.401389,6.2,,,,2010,0.06888888888888889
2011,3.0,11.0,40.780533,141.407539,6.4,,,,2010,0.07111111111111111
2011,3.0,11.0,40.631108,141.450389,6.5,,,,2010,0.07222222222222222
2011,3.0,11.0,40.789511,141.405217,6.5,,,,2010,0.07222222222222222
2011,3.0,11.0,40.642053,141.445833,6.6,,,,2010,0.07333333333333333
2011,3.0,11.0,40.784994,141.406511,6.6,,,,2010,0.07333333333333333
2011,3.0,11.0,40.762792,141.411469,6.7,,,,2010,0.07444444444444445
2011,3.0,11.0,40.451753,141.681803,6.9,,,,2010,0.07666666666666667
2011,3.0,11.0,40.744922,141.414531,6.9,,,,2010,0.07666666666666667
2011,3.0,11.0,40.629514,141.451014,7.0,,,,2010,0.07777777777777778
2011,3.0,11.0,40.7007,141.425917,7.0,,,,2010,0.07777777777777778
2011,3.0,11.0,40.7583,141.412075,7.1,,,,2010,0.07888888888888888
2011,3.0,11.0,40.740619,141.4167,7.5,,,,2010,0.08333333333333333
2011,3.0,11.0,40.736075,141.416664,7.6,,,,2010,0.08444444444444445
2011,3.0,11.0,40.727294,141.4197,7.9,,,,2010,0.08777777777777779
2011,3.0,11.0,40.6738,141.434617,8.0,,,,2010,0.08888888888888889
2011,3.0,11.0,40.709286,141.422769,8.1,,,,2010,0.09
2011,3.0,11.0,40.691975,141.428947,8.2,,,,2010,0.0911111111111111
2011,3.0,11.0,40.705078,141.424408,8.5,,,,2010,0.09444444444444444
2011,3.0,11.0,40.659408,141.439508,8.5,,,,2010,0.09444444444444444
2011,3.0,11.0,34.910444,139.926389,1.05,,,,2010,0.011666666666666667
2011,3.0,11.0,34.953611,139.964139,1.22,,,,2010,0.013555555555555555
2011,3.0,11.0,34.904139,139.841361,1.67,,,,2010,0.018555555555555554
2011,3.0,11.0,35.208222,140.392861,3.28,,,,2010,0.03644444444444444
2011,3.0,11.0,36.404697,140.609986,3.89,,,,2010,0.043222222222222224
2011,3.0,11.0,36.503381,140.628722,4.45,,,,2010,0.049444444444444444
2011,3.0,11.0,36.697953,140.716111,5.11,,,,2010,0.05677777777777778
2011,3.0,11.0,35.692139,140.664278,7.65,,,,2010,0.085
2011,3.0,11.0,40.458614,141.665506,8.1,,,,2010,0.09
2011,3.0,11.0,38.039805,140.870378,1.36,,,,2010,0.015111111111111112
2011,3.0,11.0,39.636075,142.019797,24.4,,,,2010,0.2711111111111111
2011,3.0,11.0,39.071722,141.717194,6.84,,,,2010,0.076
2011,3.0,11.0,40.586897,141.468642,3.25,,,,2010,0.03611111111111111
2011,3.0,11.0,40.194314,141.796111,7.35,,,,2010,0.08166666666666667
2011,3.0,11.0,38.158,140.928083,2.11,,,,2010,0.02344444444444444
2011,3.0,11.0,37.936139,140.899333,7.12,,,,2010,0.07911111111111112
2011,3.0,11.0,38.12475,140.917972,3.44,,,,2010,0.03822222222222222
2011,3.0,11.0,38.536278,141.389194,5.6,,,,2010,0.06222222222222222
2011,3.0,11.0,39.48425,141.973583,7.75,,,,2010,0.08611111111111111
2011,3.0,11.0,38.374444,141.166528,9.4,,,,2010,0.10444444444444445
2011,3.0,11.0,39.273139,141.900667,8.28,,,,2010,0.092
2011,3.0,11.0,37.024065,140.969535,4.01,,,,2010,0.04455555555555556
2011,3.0,11.0,38.829556,141.596639,9.19,,,,2010,0.10211111111111111
2011,3.0,11.0,38.047083,140.912472,4.19,,,,2010,0.04655555555555556
2011,3.0,11.0,36.311333,140.580111,4.51,,,,2010,0.050111111111111106
2011,3.0,11.0,37.98435,140.875667,0.0,,,,2010,0.0
2011,3.0,11.0,42.302928,142.453449,1.32,,,,2010,0.014666666666666668
2011,3.0,11.0,43.035663,145.013698,0.97,,,,2010,0.010777777777777777
2011,3.0,11.0,40.531978,141.520144,1.95,,,,2010,0.021666666666666667
2011,3.0,11.0,38.365442,141.059782,2.37,,,,2010,0.026333333333333334
2011,3.0,11.0,42.362624,140.289231,1.7,,,,2010,0.01888888888888889
2011,3.0,11.0,41.744167,140.909444,1.34,,,,2010,0.014888888888888889
2011,3.0,11.0,42.252056,140.288694,2.54,,,,2010,0.02822222222222222
2011,3.0,11.0,39.444563,141.94454,7.66,,,,2010,0.08511111111111111
2011,3.0,11.0,38.4315,141.249167,2.38,,,,2010,0.026444444444444444
2011,3.0,11.0,38.339389,141.144556,1.73,,,,2010,0.01922222222222222
2011,3.0,11.0,38.428833,141.242639,2.86,,,,2010,0.03177777777777778
2011,3.0,11.0,38.418278,141.359139,4.62,,,,2010,0.051333333333333335
2011,3.0,11.0,42.994609,144.363645,3.4,,,,2010,0.03777777777777778
2011,3.0,11.0,38.419417,141.342,4.79,,,,2010,0.05322222222222222
2011,3.0,11.0,38.549694,141.409611,2.29,,,,2010,0.025444444444444443
2011,3.0,11.0,38.902806,141.579806,3.97,,,,2010,0.044111111111111115
2011,3.0,11.0,38.915278,141.582194,5.04,,,,2010,0.056
2011,3.0,11.0,38.130778,140.911306,2.54,,,,2010,0.02822222222222222
2011,3.0,11.0,41.966017,143.189417,4.61,,,,2010,0.051222222222222225
2011,3.0,11.0,38.101528,140.925722,5.35,,,,2010,0.05944444444444444
2011,3.0,11.0,40.803333,141.401083,5.59,,,,2010,0.06211111111111111
2011,3.0,11.0,39.273333,141.87925,5.61,,,,2010,0.06233333333333334
2011,3.0,11.0,38.901172,141.574855,5.69,,,,2010,0.06322222222222222
2011,3.0,11.0,37.962179,140.8858,5.72,,,,2010,0.06355555555555556
2011,3.0,11.0,36.296806,140.5605,5.74,,,,2010,0.06377777777777778
2011,3.0,11.0,38.907062,141.568353,5.75,,,,2010,0.06388888888888888
2011,3.0,11.0,39.453861,142.003861,5.83,,,,2010,0.06477777777777778
2011,3.0,11.0,37.922106,140.891062,5.85,,,,2010,0.065
2011,3.0,11.0,35.700417,140.69325,5.88,,,,2010,0.06533333333333333
2011,3.0,11.0,41.968676,143.181899,5.89,,,,2010,0.06544444444444444
2011,3.0,11.0,36.675667,140.713694,5.9,,,,2010,0.06555555555555556
2011,3.0,11.0,36.479772,140.611528,5.97,,,,2010,0.06633333333333333
2011,3.0,11.0,41.935455,143.244007,5.98,,,,2010,0.06644444444444444
2011,3.0,11.0,40.789611,141.402389,6.0,,,,2010,0.06666666666666667
2011,3.0,11.0,38.883313,141.577346,6.0,,,,2010,0.06666666666666667
2011,3.0,11.0,35.770417,140.815778,6.03,,,,2010,0.067
2011,3.0,11.0,38.272433,140.997978,6.04,,,,2010,0.06711111111111111
2011,3.0,11.0,41.934299,143.243341,6.1,,,,2010,0.06777777777777777
2011,3.0,11.0,37.008054,140.976003,6.1,,,,2010,0.06777777777777777
2011,3.0,11.0,39.024778,141.708333,6.18,,,,2010,0.06866666666666667
2011,3.0,11.0,36.785056,140.748722,6.2,,,,2010,0.06888888888888889
2011,3.0,11.0,36.48025,140.611306,6.24,,,,2010,0.06933333333333333
2011,3.0,11.0,40.453194,141.6735,6.3,,,,2010,0.06999999999999999
2011,3.0,11.0,38.335968,141.149778,6.41,,,,2010,0.07122222222222223
2011,3.0,11.0,39.072652,141.73025,6.44,,,,2010,0.07155555555555557
2011,3.0,11.0,39.077917,141.712639,6.44,,,,2010,0.07155555555555557
2011,3.0,11.0,36.252306,140.559389,6.5,,,,2010,0.07222222222222222
2011,3.0,11.0,36.213636,140.564857,6.51,,,,2010,0.07233333333333333
2011,3.0,11.0,39.019306,141.713639,6.63,,,,2010,0.07366666666666667
2011,3.0,11.0,37.888691,140.907135,6.63,,,,2010,0.07366666666666667
2011,3.0,11.0,36.773167,140.743056,6.64,,,,2010,0.07377777777777778
2011,3.0,11.0,36.158004,140.579223,6.69,,,,2010,0.07433333333333333
2011,3.0,11.0,37.85725,140.919932,6.7,,,,2010,0.07444444444444445
2011,3.0,11.0,39.487575,141.965518,6.76,,,,2010,0.07511111111111111
2011,3.0,11.0,36.319971,140.592215,6.78,,,,2010,0.07533333333333334
2011,3.0,11.0,39.050417,141.794417,6.79,,,,2010,0.07544444444444444
2011,3.0,11.0,38.992417,141.690139,6.83,,,,2010,0.0758888888888889
2011,3.0,11.0,40.396111,141.723056,8.39,,,,2010,0.09322222222222223
2011,3.0,11.0,40.431944,141.700278,8.63,,,,2010,0.0958888888888889
2011,3.0,11.0,40.383333,141.738611,8.7,,,,2010,0.09666666666666666
2011,3.0,11.0,40.378611,141.741111,8.8,,,,2010,0.09777777777777778
2011,3.0,11.0,40.315278,141.780556,8.84,,,,2010,0.09822222222222222
2011,3.0,11.0,40.117361,141.829056,8.99,,,,2010,0.09988888888888889
2011,3.0,11.0,40.210056,141.797083,9.07,,,,2010,0.10077777777777779
2011,3.0,11.0,40.415833,141.716389,9.14,,,,2010,0.10155555555555557
2011,3.0,11.0,40.393611,141.726111,9.29,,,,2010,0.10322222222222222
2011,3.0,11.0,40.009444,141.905222,9.3,,,,2010,0.10333333333333335
2011,3.0,11.0,40.388889,141.717222,9.3,,,,2010,0.10333333333333335
2011,3.0,11.0,40.344444,141.768333,9.37,,,,2010,0.1041111111111111
2011,3.0,11.0,40.346944,141.762778,9.57,,,,2010,0.10633333333333334
2011,3.0,11.0,40.431389,141.700833,9.73,,,,2010,0.10811111111111112
2011,3.0,11.0,40.318611,141.778056,9.77,,,,2010,0.10855555555555554
2011,3.0,11.0,40.188806,141.798667,9.85,,,,2010,0.10944444444444444
2011,3.0,11.0,39.608615,141.957792,10.01,,,,2010,0.11122222222222222
2011,3.0,11.0,40.442222,141.688333,10.13,,,,2010,0.11255555555555556
2011,3.0,11.0,40.297778,141.794167,10.15,,,,2010,0.11277777777777778
2011,3.0,11.0,40.369167,141.752222,10.19,,,,2010,0.11322222222222221
2011,3.0,11.0,40.380278,141.739722,10.7,,,,2010,0.11888888888888888
2011,3.0,11.0,40.377222,141.738889,10.8,,,,2010,0.12000000000000001
2011,3.0,11.0,39.589685,141.945626,11.15,,,,2010,0.1238888888888889
2011,3.0,11.0,40.341389,141.770833,11.2,,,,2010,0.12444444444444444
2011,3.0,11.0,40.298889,141.793333,11.45,,,,2010,0.1272222222222222
2011,3.0,11.0,40.339167,141.770278,11.8,,,,2010,0.13111111111111112
2011,3.0,11.0,40.434167,141.694722,12.03,,,,2010,0.13366666666666666
2011,3.0,11.0,40.426111,141.701944,12.24,,,,2010,0.136
2011,3.0,11.0,40.31,141.786111,12.94,,,,2010,0.14377777777777778
2011,3.0,11.0,40.385278,141.732222,13.1,,,,2010,0.14555555555555555
2011,3.0,11.0,40.338611,141.770556,13.2,,,,2010,0.14666666666666667
2011,3.0,11.0,40.3225,141.775556,13.27,,,,2010,0.14744444444444443
2011,3.0,11.0,40.326389,141.773333,13.28,,,,2010,0.14755555555555555
2011,3.0,11.0,40.302778,141.790278,13.34,,,,2010,0.14822222222222223
2011,3.0,11.0,40.334444,141.770556,13.59,,,,2010,0.151
2011,3.0,11.0,40.335278,141.770833,13.7,,,,2010,0.1522222222222222
2011,3.0,11.0,39.847198,141.970621,14.01,,,,2010,0.15566666666666668
2011,3.0,11.0,39.142889,141.842139,14.14,,,,2010,0.15711111111111112
2011,3.0,11.0,39.155778,141.862167,15.04,,,,2010,0.1671111111111111
2011,3.0,11.0,36.854478,140.796281,8.34,,,,2010,0.09266666666666666
2011,3.0,11.0,40.465475,141.659836,8.5,,,,2010,0.09444444444444444
2011,3.0,11.0,40.01,141.905833,8.78,,,,2010,0.09755555555555555
2011,3.0,11.0,40.468303,141.652781,8.9,,,,2010,0.09888888888888889
2011,3.0,11.0,40.462414,141.661528,9.1,,,,2010,0.10111111111111111
2011,3.0,11.0,40.008804,141.905871,9.59,,,,2010,0.10655555555555556
2011,3.0,11.0,40.531464,141.581208,10.1,,,,2010,0.11222222222222222
2011,3.0,11.0,40.461111,141.663208,10.3,,,,2010,0.11444444444444445
2011,3.0,11.0,39.638972,141.96975,11.01,,,,2010,0.12233333333333334
2011,3.0,11.0,40.008833,141.905778,11.03,,,,2010,0.12255555555555554
2011,3.0,11.0,39.734444,141.966667,11.92,,,,2010,0.13244444444444445
2011,3.0,11.0,39.738333,141.969444,12.71,,,,2010,0.14122222222222222
